,username,name,avatar,rating,total_points,results
128,aygehovit1992,Nikita Matinian,https://images.chesscomfiles.com/uploads/v1/user/15027086.54e9c777.200x200o.4ef42e2da349.jpeg,2739,248,"[8.0, '-', '-', '-', '-', '-', '-', '-', 1.0, '-', 7.0, '-', 7.0, '-', 4.0, '-', 6.5, 7.0, 7.5, 3.0, 6.5, 7.0, 6.0, 7.0, 5.0, '-', 7.0, 7.5, 3.5, '-', 6.5, 6.5, '-', '-', '-', '-', 6.5, 6.0, '-', 7.5, 7.0, 7.0, 6.5, 6.0, 4.0, 8.0, 5.5, '-', '-', '-', 8.0, 6.0, 6.0, 8.0, 6.5, 6.5, 8.0, 7.5, 7.0, 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
379,durarbayli,Vasif Durarbayli,https://images.chesscomfiles.com/uploads/v1/user/22451396.d198a820.200x200o.628c33b39b7f.jpg,2885,245,"['-', '-', 8.0, '-', '-', '-', '-', '-', '-', '-', 2.5, '-', 4.0, '-', '-', '-', 0.0, 8.5, 8.0, 8.0, '-', '-', 7.0, 4.5, 9.0, 8.0, 8.0, 5.0, 8.0, 8.5, 8.0, 6.0, 8.0, 7.0, 9.0, '-', '-', '-', 8.0, 8.0, 8.0, 2.5, 7.0, 9.0, '-', 8.5, '-', '-', 8.5, 2.5, 8.5, 7.5, 7.5, 6.5, '-', 8.0, 5.5, 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1241,sergiochess83,Sergey Grigoriants,https://images.chesscomfiles.com/uploads/v1/user/28463094.27c869b3.200x200o.4b95aa98b095.jpeg,2865,233.5,"[9.0, 5.5, '-', '-', '-', '-', '-', '-', 4.0, 3.5, '-', '-', 6.0, '-', 5.5, 6.0, 8.5, '-', '-', '-', '-', 0.0, 8.5, 5.5, 5.5, 6.0, '-', 7.0, 7.0, 9.0, 7.5, 6.5, 7.5, 9.0, 7.5, 8.5, 5.0, 7.0, 3.5, 8.5, 2.5, 2.5, '-', 5.5, '-', 0.5, '-', 8.0, 4.0, 8.5, 5.0, '-', '-', 7.5, '-', 8.0, '-', 6.0, 1.0, 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1048,njal28,Aram Hakobyan,https://images.chesscomfiles.com/uploads/v1/user/103326926.2e7c2d5d.200x200o.d0badd90ebc4.jpeg,2947,231,"['-', '-', '-', '-', '-', '-', '-', 5.0, 8.0, 2.5, '-', 9.5, 8.5, 9.0, 9.0, '-', '-', 0.0, 6.5, 6.5, '-', '-', '-', '-', '-', '-', 9.5, 8.5, 7.5, 9.0, 3.0, 9.0, 5.0, 4.0, '-', 9.5, 4.0, '-', 7.5, 9.0, 8.0, 7.0, 3.0, 9.0, 9.0, 6.0, '-', '-', 8.5, 8.5, 9.5, 5.5, '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
330,denlaz,Denis Lazavik,https://images.chesscomfiles.com/uploads/v1/user/34145346.09633abd.200x200o.3aa87a0b6167.jpeg,3038,228.5,"[6.5, 7.0, '-', '-', 9.5, '-', '-', '-', '-', '-', '-', '-', 7.5, '-', 9.0, '-', 8.5, '-', 8.0, '-', 8.0, 8.0, 9.5, '-', 8.5, 9.5, '-', '-', 8.5, 8.0, 8.0, 8.5, 8.0, 7.5, '-', '-', '-', '-', 8.5, 8.0, '-', '-', 9.0, 8.0, '-', 8.0, 9.0, '-', 8.5, '-', 5.5, '-', 8.5, 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
817,knvb,Aman Hambleton,https://images.chesscomfiles.com/uploads/v1/user/4381685.e8cd3231.200x200o.7059a854e000.png,2778,227.5,"['-', '-', 6.0, '-', 6.0, '-', '-', 6.0, 7.0, 5.5, '-', '-', '-', '-', '-', 5.0, 6.5, 6.5, 6.5, 7.5, 6.5, '-', 7.0, '-', '-', 6.0, '-', '-', 6.5, 7.5, 7.0, '-', 5.5, 7.5, '-', '-', '-', 5.0, 7.0, 7.0, '-', 6.0, 6.0, 6.0, 6.5, 7.5, '-', 8.0, 5.0, 4.0, 6.5, 7.0, 8.0, 8.0, '-', '-', '-', '-', 7.0, 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1430,vi_pranav,Pranav V,https://images.chesscomfiles.com/uploads/v1/user/93593240.38d6cda9.200x200o.b09e49dcd3c0.jpeg,3024,213.5,"[8.0, 7.0, 8.5, '-', '-', '-', '-', '-', 8.0, 8.5, '-', '-', 9.0, '-', 7.0, '-', '-', 9.5, 8.0, '-', 7.5, 8.0, 7.5, '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', 7.5, 7.5, '-', '-', '-', '-', 7.5, 9.0, '-', '-', '-', '-', 9.5, '-', 6.5, '-', 8.0, 7.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
937,mathiaswomacka,Mathias Womacka,,2544,213,"['-', '-', 4.0, 5.0, 5.5, 5.5, '-', 5.5, 5.5, 6.0, 4.0, 5.0, 5.5, 5.0, 4.5, 6.0, 5.0, 6.0, 6.0, 6.0, '-', 6.0, '-', '-', '-', '-', '-', '-', 5.0, 5.5, 5.5, '-', 3.5, 4.0, 6.5, 4.0, 4.5, '-', 5.5, 5.0, '-', '-', '-', 4.0, 3.5, '-', '-', 5.0, 6.5, '-', 3.5, 6.5, 5.5, 5.0, 6.0, 6.0, '-', 4.0, 5.5, 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
426,fabianocaruana,Fabiano Caruana,https://images.chesscomfiles.com/uploads/v1/user/11177810.9dfc8d31.200x200o.9a9eccebc07c.png,3088,213,"['-', 5.5, '-', 9.0, '-', '-', '-', '-', 9.5, 8.5, '-', '-', '-', '-', 9.5, 9.0, 7.0, 5.5, '-', 8.5, 7.5, 9.0, '-', '-', '-', 4.5, '-', '-', '-', 10.5, 8.0, 8.0, 9.0, 8.0, 9.5, 8.5, '-', '-', '-', 8.5, '-', 9.5, '-', '-', '-', 4.5, 9.0, 4.5, '-', '-', '-', '-', '-', 9.0, '-', 9.0, '-', '-', '-', 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
407,erebuni91,,,2790,212.5,"['-', '-', '-', '-', '-', '-', '-', '-', 6.5, 6.5, 7.5, 7.5, 6.0, 6.5, 7.0, 8.0, 6.0, 7.0, 7.5, 6.0, 6.0, '-', '-', 4.0, '-', 2.0, 5.5, 4.0, 6.5, 4.0, '-', '-', '-', 3.0, 4.0, 6.0, 7.0, 6.0, 7.5, 5.5, 7.0, 9.0, 7.0, 7.0, '-', 7.0, '-', 8.0, 7.5, 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
909,magnuscarlsen,Magnus Carlsen,https://images.chesscomfiles.com/uploads/v1/user/3889224.121e2094.200x200o.361c2f8a59c2.jpg,3245,194,"[8.0, 8.5, '-', '-', '-', '-', '-', 8.0, '-', 9.5, '-', 8.5, '-', '-', '-', '-', 8.0, 9.0, 6.0, 9.0, '-', '-', 7.5, 9.0, '-', '-', '-', '-', '-', '-', '-', 9.0, '-', '-', '-', '-', 10.0, 8.0, '-', 2.0, '-', 9.0, '-', '-', '-', '-', 9.0, '-', 8.5, 2.5, '-', 8.5, '-', 11.0, '-', 9.5, 7.5, '-', '-', 8.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
461,frederiksvane,Frederik Svane,https://images.chesscomfiles.com/uploads/v1/user/38711494.0fd33505.200x200o.dcc5853b4313.jpeg,2943,193,"[2.0, 3.0, 8.0, 8.0, '-', 7.5, '-', '-', 7.0, 7.0, 2.0, 3.5, '-', '-', '-', 3.0, 1.5, 7.0, '-', 3.0, '-', 5.0, 6.5, 5.5, 3.5, 5.0, '-', 3.0, 8.0, '-', 2.0, 6.0, 8.5, 7.0, '-', '-', '-', '-', 1.0, 4.0, 7.5, 3.0, '-', '-', 8.0, 8.0, '-', '-', '-', '-', '-', '-', 6.0, '-', 7.5, 6.5, 4.0, 7.0, 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1219,sanan_sjugirov,Sanan Sjugirov,https://images.chesscomfiles.com/uploads/v1/user/19832534.52e9d60d.200x200o.9f9d87575c9c.jpeg,2950,192,"[4.0, 2.0, 0.5, '-', '-', '-', '-', '-', '-', '-', 8.0, 4.5, 6.5, 7.0, '-', 6.0, '-', 8.5, 8.5, 8.0, 2.5, 2.0, 3.0, 8.5, 7.5, 6.5, '-', '-', '-', 0.0, 2.0, 4.0, '-', '-', 3.5, '-', 5.0, '-', '-', 0.0, 9.0, 7.0, 8.5, 3.0, 5.5, 5.0, 6.5, '-', 5.0, 3.5, 4.0, 8.0, '-', 5.5, '-', '-', '-', 5.0, 2.5, 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
375,duhless,Daniil Dubov,https://images.chesscomfiles.com/uploads/v1/user/10174260.4865a6da.200x200o.6932fffcda21.png,3101,191,"['-', '-', 10.0, 7.0, 9.5, '-', '-', 8.0, 3.5, 8.0, '-', 7.0, '-', '-', 8.0, 0.5, 9.0, '-', 4.5, '-', 9.5, 9.0, 9.5, '-', 10.0, '-', '-', 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.5, '-', 8.5, 1.0, 9.0, '-', 7.5, '-', 8.5, '-', '-', '-', '-', '-', 8.5, '-', 9.0, '-', 8.0, '-', 8.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1258,shimastream,Aleksandr Shimanov,https://images.chesscomfiles.com/uploads/v1/user/89741588.c1b30c6c.200x200o.8dd1049692b7.jpg,2970,190.5,"[9.0, 8.0, '-', '-', 8.0, '-', '-', 5.0, 7.5, '-', 7.5, '-', 7.0, '-', 8.0, '-', 7.0, '-', 8.0, '-', 7.5, '-', 8.0, '-', 8.0, '-', '-', '-', '-', '-', 8.5, '-', 8.0, '-', 8.5, '-', 8.0, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', 7.0, '-', 5.0, '-', '-', '-', 7.5, '-', 7.5, 8.5, 7.5, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
448,firouzja2003,Alireza Firouzja,https://images.chesscomfiles.com/uploads/v1/user/42022994.fde4f345.200x200o.b86d5c7f9a68.jpeg,3081,190,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, 9.5, '-', 9.5, 6.5, 0.0, 2.0, 9.5, 8.0, 9.0, 9.0, 2.5, 4.0, 4.0, '-', 9.0, 9.5, 6.0, 9.0, 8.0, '-', '-', 3.0, '-', '-', '-', '-', '-', '-', '-', '-', 7.5, '-', 9.5, 4.5, 5.0, '-', 3.5, 7.5, 8.5, 9.5, 5.0, '-', 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
603,gm_dmitrij,Dmitrij Kollars,https://images.chesscomfiles.com/uploads/v1/user/27181148.59e377d4.200x200o.e1501882ef88.jpeg,3000,182,"[1.0, 9.5, '-', '-', '-', '-', '-', '-', 4.0, '-', 7.0, 8.0, 2.0, 6.0, '-', 3.0, '-', 2.0, '-', '-', '-', '-', '-', 0.5, 4.0, 5.0, 8.5, 7.0, 8.0, 9.0, 1.5, '-', 7.5, 7.5, '-', 1.0, 8.0, 9.0, '-', '-', '-', '-', '-', '-', '-', 8.5, 0.0, 5.5, 8.5, 9.5, '-', '-', 3.0, 8.5, 8.0, 4.5, '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
220,cayse,Martyn Kravtsiv,,2869,180,"[4.5, 8.5, 8.0, 0.5, 6.5, 2.0, '-', '-', 5.0, 8.0, '-', '-', '-', 5.5, 4.0, 5.5, 6.0, 5.0, '-', '-', '-', 3.0, 5.0, '-', '-', '-', '-', 7.5, 7.0, 5.0, 3.0, 3.5, 4.0, 2.5, 5.0, '-', 4.5, 3.0, 8.0, 3.0, '-', 4.0, 8.0, 4.0, 5.0, '-', '-', 5.0, 3.0, '-', 5.0, '-', '-', '-', 0.5, 4.0, '-', '-', 8.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
142,baki83,Etienne Bacrot,https://images.chesscomfiles.com/uploads/v1/user/31797746.96f95f97.200x200o.ca91c4252108.jpeg,2873,178.5,"[8.0, '-', 7.0, 1.0, 4.5, '-', '-', 6.0, 8.5, 6.5, '-', 4.5, 7.0, '-', 7.5, '-', 9.0, '-', '-', '-', '-', 5.0, '-', '-', 6.5, '-', 4.5, '-', 7.0, '-', 3.0, '-', 6.0, 0.0, 7.5, '-', 6.0, '-', 7.5, '-', 7.5, 4.0, '-', '-', '-', '-', 8.0, '-', 7.5, '-', 6.0, '-', 5.0, '-', '-', '-', 8.0, '-', 7.0, 3.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
551,gmkrikor,Krikor Sevag Mekhitarian,https://images.chesscomfiles.com/uploads/v1/user/1355607.267b4f2b.200x200o.4cb2d1952100.jpeg,2771,176,"[7.0, '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', 6.5, '-', 7.5, '-', '-', '-', '-', '-', '-', 7.0, '-', '-', 7.5, '-', '-', '-', 7.0, 6.0, 6.0, 8.0, 6.0, 6.5, 7.5, 8.0, 7.0, 7.0, 7.0, '-', 7.0, '-', 5.5, '-', '-', 8.5, 7.0, '-', '-', 8.5, 6.5, 7.5, '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1224,santoblue,Vahap Sanal,https://images.chesscomfiles.com/uploads/v1/user/21999014.a4e69f32.200x200o.94c12ddebb99.jpeg,2916,175.5,"[8.0, 7.5, 6.5, 7.5, 9.0, 8.0, '-', 8.5, 8.5, 5.0, '-', 4.0, 9.0, 5.5, 7.5, 8.0, 3.5, 1.0, '-', '-', '-', 3.5, 3.0, 3.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.5, '-', '-', '-', '-', '-', 4.0, '-', 2.0, 7.5, '-', '-', 3.5, 3.0, 7.5, 8.5, 6.5, 2.0, 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
717,iskusnyh,Sergei Iskusnyh,https://images.chesscomfiles.com/uploads/v1/user/65595976.57de4f8e.200x200o.65c5ebcc3317.jpeg,2629,174.5,"[6.0, '-', 7.0, '-', 5.5, '-', '-', 6.5, 3.0, 7.5, 6.5, '-', 7.0, '-', 8.0, '-', 7.0, '-', 5.5, 6.5, '-', '-', '-', '-', 5.0, '-', 5.0, '-', 5.0, '-', 4.0, '-', '-', 0.0, 7.0, '-', 5.0, '-', 6.0, '-', 7.0, '-', 6.5, 4.0, 7.5, '-', 6.0, '-', 3.5, '-', 8.0, '-', 3.0, '-', 6.0, '-', 3.5, '-', 6.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
734,jefferyx,Jeffery Xiong,https://images.chesscomfiles.com/uploads/v1/user/11474230.1802ddb7.200x200o.60d5d5608100.jpeg,2991,171,"[8.5, 9.0, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, 0.0, 0.5, '-', '-', 6.5, 7.0, 5.5, 7.5, 1.0, '-', 7.5, 1.0, '-', '-', '-', '-', 5.5, '-', 8.0, '-', 5.5, '-', 9.0, '-', 9.0, '-', 8.0, '-', 7.5, '-', 7.5, 9.0, 8.5, '-', '-', '-', 9.5, 7.5, 8.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1329,tdf98pantani,pawel jaracz,https://images.chesscomfiles.com/uploads/v1/user/19736760.c758bb23.200x200o.3c0701acea48.jpeg,2737,163.5,"['-', 7.5, '-', 6.5, '-', 2.5, '-', 5.0, '-', 6.5, '-', 0.0, 7.0, 7.0, '-', 4.0, '-', 6.0, '-', '-', '-', '-', '-', 2.5, '-', 2.0, '-', 6.5, 4.0, 1.0, '-', 3.0, 3.0, 3.0, '-', 4.0, 1.0, 5.0, '-', 4.0, 3.0, 8.0, 4.0, 3.0, 4.0, 4.0, 5.5, 0.0, 4.5, 4.0, 4.0, '-', '-', 5.0, 8.0, 5.0, '-', '-', 2.5, 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
37,alexanderl,Aleksandr Lenderman,https://images.chesscomfiles.com/uploads/v1/user/2534106.a23fc73f.200x200o.9619bd05677b.jpeg,2888,162,"[8.0, 9.0, 4.0, '-', 8.0, '-', '-', '-', 4.0, 7.5, '-', '-', 5.0, 9.0, 5.0, '-', 2.5, '-', '-', 6.5, 4.0, 5.0, 5.5, '-', '-', '-', 5.0, '-', '-', '-', 3.5, '-', 5.0, '-', 7.5, '-', 9.0, '-', 9.0, '-', 4.5, '-', 6.5, '-', 9.0, '-', 3.0, '-', '-', '-', 2.5, '-', 6.0, 1.0, '-', '-', '-', '-', '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
86,anton_demchenko,Anton Demchenko,https://images.chesscomfiles.com/uploads/v1/user/17050352.e2fb0eda.200x200o.fda52c12016b.jpeg,2910,155,"[6.0, '-', 7.5, '-', 7.0, '-', '-', '-', '-', '-', '-', '-', 7.0, '-', 6.0, '-', 8.0, '-', 8.0, '-', '-', '-', '-', '-', 7.5, 7.0, '-', '-', 7.5, '-', 8.0, 6.5, 6.5, 6.5, 8.0, '-', 8.0, 7.5, 8.0, '-', 9.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
365,dretch,Conrad Holt,https://images.chesscomfiles.com/uploads/v1/user/6624541.b80b3c36.200x200o.67d06efa8d97.jpeg,2885,154,"['-', 6.0, '-', 5.5, '-', 4.5, '-', 7.5, '-', 7.0, '-', 3.5, '-', 2.0, '-', 7.0, '-', 8.0, '-', 8.0, '-', 3.0, '-', 6.0, '-', 6.5, '-', 8.0, '-', 5.0, '-', 6.0, '-', 7.5, '-', 5.0, '-', 7.5, '-', 2.5, '-', 7.5, '-', 10.0, '-', '-', '-', 4.5, '-', 8.0, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
971,mikhail_bryakin,Mikhail Bryakin,https://images.chesscomfiles.com/uploads/v1/user/78150210.73649a82.200x200o.a16b381e1a0d.jpeg,2673,153.5,"[6.0, 7.5, 6.0, 7.5, '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', 7.5, '-', '-', '-', '-', '-', 0.0, '-', '-', 1.0, '-', '-', 1.0, '-', '-', '-', '-', 6.5, 6.5, '-', 4.0, 0.0, 6.0, 4.5, 6.0, 7.5, 6.0, 6.5, 6.0, 8.0, 7.0, 6.0, 6.5, '-', 7.0, 6.0, 2.0, '-', '-', 1.0, '-', '-', '-', 5.0, 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1041,nihalsarin,Nihal Sarin,https://images.chesscomfiles.com/uploads/v1/user/7195919.f41c2694.200x200o.ec45198cd2f4.jpeg,3150,153,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.5, '-', 6.0, 9.0, '-', '-', 9.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 9.5, '-', '-', '-', '-', 7.5, '-', '-', 9.5, 10.5, '-', 9.0, 4.0, 8.0, 9.0, 5.0, '-', '-', 9.0, 9.0, 6.5, 8.5, '-', 0.0, 8.0, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1451,vugarrasulov,Vugar Rasulov,https://images.chesscomfiles.com/uploads/v1/user/26126112.67f512c0.200x200o.739c2f795a21.jpeg,2855,151.5,"['-', '-', '-', '-', '-', 9.0, '-', '-', 7.5, 5.0, '-', 8.5, '-', 5.0, '-', 6.5, '-', 8.0, '-', 6.0, '-', 2.0, '-', 5.0, '-', 9.0, 7.0, 0.5, '-', 0.0, '-', 7.0, '-', '-', '-', '-', '-', 5.5, '-', 4.5, '-', 8.0, '-', 4.0, '-', 6.0, '-', 4.0, '-', 7.5, '-', 9.0, 0.0, 0.5, '-', '-', 2.5, 8.5, 0.0, 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
242,chessdjw,Dennis Wagner,https://images.chesscomfiles.com/uploads/v1/user/36727422.a31f529e.200x200o.a66dc0c1867a.jpeg,2735,151,"[5.5, '-', 6.5, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.5, '-', 7.0, '-', '-', '-', '-', 6.0, 7.5, 7.0, 7.0, '-', '-', '-', 6.0, '-', 6.5, '-', '-', '-', 7.0, '-', 7.5, 6.5, 6.0, '-', 2.0, '-', 6.0, 6.5, 7.0, '-', '-', '-', '-', '-', 7.5, '-', 7.0, '-', 8.0, '-', 6.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
